	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
11165	Zfp641	8.40024623437682	-0.438790984959511	0.788760697402459	-0.556304321962966	0.578002833101526	0.777030866542957
11166	Gm14586	353.056023718555	-0.204405718945809	0.367291165364796	-0.556522285916657	0.577853863769019	0.777030866542957
11167	Rnf44	559.162008810424	-0.173337796357685	0.311882378589205	-0.555779384336415	0.578361680353924	0.777052142124719
11168	St3gal6	141.171581053592	0.313762028442269	0.564491276486747	0.555831492020648	0.578326054869631	0.777052142124719
11169	Sppl3	140.579663335779	-0.228807609604575	0.411949151664976	-0.555426825567678	0.578602748237119	0.777193403040743
11170	Zdhhc17	183.054383910571	0.159836446274262	0.287865914137801	0.555246169915582	0.578726292819048	0.777193403040743
11171	Cobl	85.9507339466242	0.184114792372286	0.331681314097847	0.555095462260414	0.578829366412325	0.777193403040743
11172	Gm15879	5.59014441684199	0.540720894479607	0.973613761586802	0.555375155747939	0.578638082297098	0.777193403040743
11174	Mocos	41.2169203225567	0.278590758183063	0.501804103015292	0.555178318608872	0.578772697343956	0.777193403040743
11175	Smad7	62.1240273846024	-0.284681677857682	0.512829828314057	-0.555119187964516	0.57881313910277	0.777193403040743
11176	Flot1	157.030029769614	0.18225554272803	0.328415131989592	0.554954766011835	0.578925600680216	0.777253070037338
11177	Ube2e3	241.897561668482	-0.173028325724156	0.312095549743069	-0.554408180016026	0.579299529150465	0.777366564381366
11178	Ankef1	31.5629161824038	-0.563895973465493	1.01705590685226	-0.55443950491446	0.579278096210116	0.777366564381366
11179	Guf1	130.006828017472	0.151531239695548	0.273225581782761	0.554601215255272	0.579167457619715	0.777366564381366
11180	Clec2g	37.523319690634	1.01978813427787	1.83904921612816	0.554519218591047	0.579223556659503	0.777366564381366
11181	Tubgcp5	159.106290188054	0.181238709586669	0.326763688928016	0.554647642096471	0.579135695248788	0.777366564381366
11182	Cd276	152.186149878793	0.259008743004557	0.467270799561634	0.554301153094831	0.579372761298227	0.777366564381366
11183	Eral1	118.026727044963	0.173954356011562	0.313800336908471	0.554347257002154	0.579341214607645	0.777366564381366
11184	Zfp629	134.327123370618	-0.161377898423289	0.291209936193322	-0.554163434575108	0.579467000270931	0.777423496295538
11185	Gm19935	6.39184398024606	-0.501102553117835	0.904531750953206	-0.553991114838996	0.579584926531106	0.777512194486481
11186	Rara	96.2232687402769	-0.228547643224298	0.41277989813533	-0.553679198664292	0.579798413636594	0.777729060072471
11187	Chd4	1388.72269930002	0.152281182644655	0.275162273130713	0.553423188840702	0.579973663895025	0.777825078238336
11188	9330102E08Rik	5.48495340450226	-0.594358569501069	1.07392422208076	-0.553445538596273	0.579958363491007	0.777825078238336
11189	Ugt8a	14.0234691528404	0.393040861196406	0.710969449053678	0.552823840348634	0.580384042042059	0.778116809370139
11190	Ube2d3	1084.21925462582	-0.129834592711917	0.234860856653813	-0.552814949931375	0.580390130397421	0.778116809370139
11191	Poldip2	591.242670689419	-0.171237434500549	0.309762366579459	-0.552802576992915	0.580398603710514	0.778116809370139
11192	Colq	29.1869864073211	1.28807141174927	2.32951169860599	0.552936228017259	0.580307079048547	0.778116809370139
11193	Ackr1	30.7738228692055	0.402162689391236	0.727975579996907	0.552439807655285	0.580647063433338	0.778284016108688
11194	Svopl	6.21459692096131	0.551244531561985	0.998057175902331	0.552317587480509	0.580730782911434	0.778284016108688
11195	Vac14	268.596247530942	-0.172126931497961	0.311632180967227	-0.552340040632913	0.580715402324721	0.778284016108688
11196	Cdk17	456.953636631836	-0.195238278302967	0.353387978271541	-0.55247572160745	0.580622463844814	0.778284016108688
11197	Mad2l2	75.7984772253097	0.186647534603907	0.338088295066028	0.552067425367256	0.580902158834515	0.778324460098974
11198	Zfp382	7.45730809106504	0.478231293882334	0.866190276047333	0.552108823092123	0.580873797296748	0.778324460098974
11199	Zfp872	11.2122883107145	-0.403962164835323	0.731920400466377	-0.551920898198657	0.581002549650805	0.778324460098974
11200	Eomes	12.1090532858805	0.674129302759583	1.22121445909127	0.552015493872566	0.58093773796348	0.778324460098974
11201	Bach1	289.530688663012	-0.13616827295461	0.246728588867108	-0.551894993522429	0.581020298682441	0.778324460098974
11202	Ppa2	165.073862617959	0.189099564590357	0.342750437531673	0.551712102695368	0.581145616677817	0.778405917572936
11203	Clec2d	266.161463007749	-0.202054453304356	0.366269697812546	-0.55165484480719	0.581184852758042	0.778405917572936
11204	Clcn5	159.85082561716	-0.178787782308788	0.324380700267184	-0.551166521810715	0.581519527397552	0.778784652220229
11205	Pus7	180.073387294977	0.284465630009467	0.516230722559934	0.55104358880237	0.581603794354241	0.778827997329979
11206	Pgap1	164.711636260147	0.220322168218125	0.4000945061571	0.55067531502573	0.58185626934451	0.778994209704978
11207	Rec114	13.046167430259	0.399531045741152	0.725581869543863	0.550635376256462	0.581883652977682	0.778994209704978
11208	Plcb3	204.573465366898	-0.171378820156303	0.311231992362316	-0.550646541364536	0.581875997668028	0.778994209704978
11209	Gstm5	199.001471209952	-0.20310535116074	0.368948162480634	-0.550498340458332	0.581977614833051	0.779050498499979
11210	Ddi2	363.226525174265	0.147714560319074	0.268415912855755	0.550319683909555	0.582100125591096	0.779144990154311
11211	Hsd17b7	55.0239038502677	0.234462444076686	0.426112196965114	0.550236406623868	0.582157235721426	0.779151933574359
11212	Apbb2	143.928267776974	-0.148188894733262	0.269387925566863	-0.550094791447814	0.58225435898251	0.779155870554732
11213	Rpl23a	14.7926531898129	0.392629414271243	0.713766932385499	0.550080700655361	0.582264023217431	0.779155870554732
11214	Rae1	235.291277848277	0.212251309060537	0.385953805027088	0.549939672302595	0.582360752289366	0.779188440170481
11215	Cyb5d1	50.3651718439404	-0.240926897840488	0.438133499882194	-0.549893806123633	0.582392212778363	0.779188440170481
11216	Cfap300	18.8027002673264	0.299071581405076	0.54401657725859	0.549747184014425	0.582492789008576	0.779253525172746
11217	Gm5436	245.167283197199	-0.1690434552924	0.307907328456262	-0.549007573609642	0.583000252335864	0.779862879885183
11218	Gm6055	7.6552982592382	-0.456830964929546	0.832435244990305	-0.548788590678746	0.583150541001052	0.779994386154006
11219	Tnrc6c	179.551448307952	-0.249302371270164	0.454352681920819	-0.548697919458107	0.583212774229165	0.780008100720396
11220	Orc4	276.842740758977	-0.138147958422341	0.251840227900527	-0.548553976360388	0.583311577577888	0.780070718575331
11221	Tgfbr3	253.508266079259	0.263643408415971	0.481051895658958	0.548056063794999	0.583653407712999	0.780180209882528
11222	Fbxl18	78.2034625688011	-0.250142161391387	0.456237036738524	-0.548272369949541	0.583504896356813	0.780180209882528
11223	Scaf1	296.139996969076	0.201268636415246	0.367179579080449	0.54814768544399	0.583590500023798	0.780180209882528
11224	Dcaf15	79.3325429492428	0.245588780880242	0.448099818784905	0.548067128315731	0.583645810613348	0.780180209882528
11225	Rnf130	360.775441885448	-0.214205420025029	0.390636623596776	-0.548349558351027	0.583451904651573	0.780180209882528
11226	Ptges	90.1807517973073	0.37301377123189	0.68159941342762	0.547262459273669	0.584198431014505	0.780728715546945
11227	Cstb	412.386537719175	0.147375539895209	0.269311235167361	0.547231309542744	0.584219828527033	0.780728715546945
11228	Kif5a	6.02259917362344	0.525770573164947	0.960776936754245	0.547234798267678	0.584217432018354	0.780728715546945
11229	Gm6728	25.6505594514205	-0.278076699449995	0.508352021965599	-0.547016019282821	0.584367726646939	0.780787294636627
11230	Zfp825	34.4647251543047	0.243769275519805	0.445584299063665	0.547077794329948	0.584325287211848	0.780787294636627
11231	Gpr55	7.59761943488539	0.781910349578503	1.43048546568577	0.546604889273486	0.584650209342725	0.780929867283371
11232	Hsf2	102.187684410091	-0.18142531887301	0.331941714493135	-0.54655775683403	0.584682597556223	0.780929867283371
11233	Bcap31	666.875003756443	0.16081026551084	0.294178768562393	0.546641303506351	0.584625186979511	0.780929867283371
11234	mt-Tc	27.9482523789217	-0.329043123403665	0.602027385108155	-0.546558398409986	0.584682156675944	0.780929867283371
11235	Nipa1	4.89481237534349	0.608434577647662	1.11399272846316	0.546174640194507	0.584945896516131	0.781212008109742
11236	Unc80	14.9181991294181	-0.469041333037174	0.859376797768808	-0.545792409400558	0.585208641583692	0.781423818793814
11237	Chmp5	460.679739159966	-0.155588081631892	0.285066178630791	-0.545796356408192	0.585205928134408	0.781423818793814
11238	Zscan25	74.3776850653671	-0.222058158429638	0.40694829418172	-0.545666763086317	0.585295022708257	0.781469624589386
11239	Plekha6	242.001101978901	0.208726582859483	0.382622550028525	0.545515633733354	0.585398931122725	0.781538822102101
11241	Rasgrp2	60.2048403763594	0.47368234187133	0.868860068383965	0.545176788654075	0.585631933908268	0.781710798810484
11242	Gm11889	18.2783167308659	0.348906345956038	0.640173148554345	0.545018713677616	0.58574064701049	0.781786369211012
11243	Clec1a	37.4947343287244	0.289792107900846	0.532014180016628	0.544707488608271	0.585954713591126	0.782002528650698
11244	Chst12	93.3392638852455	0.215177706402814	0.395128314476637	0.544576783083302	0.586044626184229	0.782052971144556
11245	Mlf1	5.67286490572161	0.520318575650974	0.957055806532588	0.543665867862071	0.58667142426361	0.782541464972707
11246	Gm13077	21.7004025644206	-0.322493474207576	0.593541336741847	-0.543337850701106	0.586897207957824	0.782541464972707
11247	Auts2	52.3775438828907	0.32172518387299	0.59211329375075	0.543350718973082	0.586888349595694	0.782541464972707
11248	Igkv17-127	27.0988637578355	1.06177222763727	1.95434846132644	0.543287058908946	0.586932173015315	0.782541464972707
11249	Foxj2	165.424520554205	-0.19047881155387	0.350425672686451	-0.543564089050929	0.586741477254269	0.782541464972707
11250	Zmat5	69.8663820814285	-0.193759267201201	0.356549184791365	-0.543429281193223	0.586834269660945	0.782541464972707
11251	Rsad1	56.1223841117489	0.261084428553205	0.480480800058801	0.543381605511092	0.586867087930818	0.782541464972707
11252	Fbln5	235.463550247219	0.164685421849125	0.30297306290158	0.543564567331264	0.586741148051266	0.782541464972707
11254	Sfxn3	269.176593912463	-0.149198988412087	0.274586956421372	-0.543357886902431	0.58688341530705	0.782541464972707
11255	Ccdc93	179.833101376277	0.155265999833612	0.285909668595448	0.543059633472233	0.58708874446257	0.782611148565811
11256	Igsf8	170.215673794531	0.193222160025115	0.355754316304363	0.543133705396298	0.587037747390585	0.782611148565811
11257	Adcy5	43.6215357034746	-0.285120085924715	0.525226642460301	-0.542851528987823	0.587232031309971	0.782732622298581
11258	Sass6	36.0798997329586	0.234397737640762	0.43193968337017	0.54266312326734	0.587361768866494	0.782803751774171
11259	Cxadr	57.047479327919	0.19815739517689	0.365184610248607	0.542622524651273	0.587389727107634	0.782803751774171
11260	Zfp593	6.77662035569323	0.487652530664085	0.899084994965376	0.542387575584959	0.587551536901356	0.782828552335769
11261	Mrpl51	161.646779446245	-0.151867956995017	0.279962853478988	-0.542457526446145	0.58750335947648	0.782828552335769
11262	Stxbp4	44.7962812811638	0.232995917611223	0.4296498824067	0.542292520379821	0.587617007431034	0.782828552335769
11263	Mcrip1	322.988534070702	-0.1693435735301	0.312252720952607	-0.54232857607605	0.587592173196095	0.782828552335769
11264	Me1	174.026813118007	0.468891344757923	0.864781480766176	0.542207893192273	0.587675298365576	0.782834016647803
11266	Stk19	78.8604844500703	0.181788477264675	0.335345018871984	0.542093864629823	0.587753845102625	0.782834016647803
11267	Pecr	338.914407114551	-0.233939909793191	0.431727793787186	-0.541869004404446	0.587908750671285	0.78293918286948
11268	Kctd3	229.959632637978	0.167195796643862	0.30867737355525	0.541652258855754	0.58805808392847	0.782999077855424
11269	Decr1	377.099048092681	-0.156420094180536	0.288780329338344	-0.541657717957892	0.588054322503314	0.782999077855424
11270	Osbpl9	442.473817191179	0.155777438025901	0.287688379841032	0.541479770965998	0.588176937090887	0.783087846507484
11271	Arhgef2	452.903209308852	0.141473041068749	0.261406757297491	0.541198867739088	0.588370517840773	0.783276081504492
11272	Perm1	14.3656044527	-0.337745107162211	0.624289807409562	-0.541006922031382	0.588502811617977	0.783313215463843
11273	Hba-a2	20.9667758784302	-2.02162548491117	3.73649769088727	-0.541048236117367	0.588474335757331	0.783313215463843
11274	Cpeb1	59.7669889580031	0.229068738247622	0.423666254906585	0.540682047707882	0.588726754421191	0.783333363791842
11275	Gm49284	8.65884017133671	-0.467065280215539	0.863732263265325	-0.540752383672467	0.588678267002842	0.783333363791842
11276	Nrxn1	6.71918989066386	-0.491225586501109	0.908268981539227	-0.540837126980422	0.588619850061198	0.783333363791842
11277	Ins1	3710.72863699571	-0.28152367687804	0.520548784071931	-0.540820928781841	0.588631015918487	0.783333363791842
11278	Fxyd2	15.0784159096507	0.456015189553931	0.843851674472522	0.540397327337152	0.588923050595357	0.783525072899541
11279	Mcam	208.663805394136	0.234891431791506	0.434905675083694	0.540097417092347	0.589129851864364	0.783730723145093
11280	Soga1	58.2499787404322	0.297665408844613	0.551343349122191	0.539891175469033	0.589272083950988	0.783832127839932
11281	Galnt18	34.1310354255811	0.312307655176214	0.578523844931829	0.539835406806811	0.58931054686726	0.783832127839932
11282	Slc35e3	55.7955248121241	-0.290372062028857	0.538179829283989	-0.539544676758282	0.589511078327346	0.784029357562719
11283	Gpm6a	193.496767472486	0.350329439467116	0.649510998192131	0.539374145229617	0.589628717327792	0.784116317991921
11284	Map4k2	185.615043471069	0.262279548980262	0.48633688841036	0.539296021401026	0.589682613669029	0.784118502500439
11285	Phospho2	156.955054157735	-0.166875271967837	0.309731733605593	-0.53877357035793	0.5900431023888	0.78452833549941
11286	Camp	22.1125707437658	-0.733786773673022	1.36231297261189	-0.538633036919684	0.590140087112376	0.784587768867574
11287	Gm12254	33.7623373566935	0.258953800305649	0.480837518050792	0.538547410683321	0.590199182960386	0.784596823131072
11288	Crtc1	131.156297729308	-0.162825966556354	0.30243272877555	-0.538387386892887	0.590309632368524	0.7846741379504
11289	Fbln2	665.072779677338	0.152017537313166	0.28253951320735	0.53803992081491	0.590549488362485	0.784923438650793
11290	Rab11b-ps2	32.3365342194092	-0.234298950359401	0.43553897013773	-0.537951748118679	0.590610361150042	0.784934822373354
11291	Bivm	113.778025557056	0.158412054629899	0.294534576069016	0.537838568035487	0.590688502803781	0.784969152769531
11292	Kcnj8	51.3688186895741	-0.302373323730837	0.562361334842855	-0.537685123418614	0.590794451443432	0.785040426667859
11294	Cr1l	322.32396632991	-0.13753704760037	0.256093895076255	-0.537057111648118	0.59122816473002	0.785318370225516
11295	9330198N18Rik	5.05254128554305	-0.551513122160445	1.02701986446654	-0.537003364045852	0.591265290337723	0.785318370225516
11296	Maea	566.436875553833	-0.132665663776562	0.246954412307771	-0.537207100439353	0.591124567171492	0.785318370225516
11297	Khdrbs3	31.3456138574371	0.27687242483388	0.515472932626515	0.537123110272965	0.591182578319384	0.785318370225516
11298	Vps11	292.066619103548	0.143628481978824	0.267542155381715	0.536844303186175	0.591375166280817	0.785394791150539
11299	Nr2f2	172.125902239459	-0.138113235908299	0.257400755175917	-0.536568883855479	0.591565442430531	0.785577967178101
11300	Pcdh9	4.71410643026698	0.587063046509185	1.09593437335591	0.53567354102738	0.592184193065085	0.786330059387193
11301	Zc3h15	376.557042632804	0.127549244918908	0.238262594505142	0.535330546466266	0.592421307296631	0.786436140949509
11302	Maf	198.706670265904	0.28193696716316	0.526653735737312	0.535336499167618	0.592417191786553	0.786436140949509
11303	Rap2a	140.518098145757	0.183184094131285	0.34214333090895	0.535401621433425	0.592372169161279	0.786436140949509
11304	Ccdc92b	5.81014482294414	-0.50840315379255	0.949889981390604	-0.5352231982153	0.592495526744268	0.786465092819503
11305	Mknk2	413.942303835708	0.238182400505969	0.445348130563604	0.534822948969249	0.592772292434927	0.78655416219635
11306	Diras2	8.95695307168518	0.639635808791145	1.19574337450854	0.534927328411114	0.592700110076055	0.78655416219635
11307	Akap11	274.984725052304	-0.140249216626523	0.262229020184991	-0.53483484218331	0.592764067621078	0.78655416219635
11308	Il1rapl1	93.6522896230955	-0.286163636087512	0.534860388912736	-0.53502491868808	0.592632626328772	0.78655416219635
11309	Bcl2l13	284.721578841871	0.143810596762304	0.268989748082739	0.534632259360565	0.592904171965895	0.786659593679948
11311	Ager	4.92654242508264	0.656242808656933	1.22798068438624	0.534408087196365	0.593059224979989	0.78672619607936
11312	Zbed3	116.713141735384	0.205989796941205	0.385616912124228	0.534182476091308	0.593215292020968	0.786863667644891
11313	Zbtb37	64.9923912544243	0.19993919224746	0.374642049802526	0.533680595525376	0.59356253660067	0.787062011394755
11314	Bola1	79.4529786504573	0.20339283212853	0.381200576716133	0.533558563527541	0.593646983000096	0.787062011394755
11315	Antxr2	398.662103455439	0.174182800764727	0.326483658472204	0.533511544130031	0.593679521989686	0.787062011394755
11317	Gm10080	33.5669763798503	0.275207698709595	0.515762664965771	0.533593680589229	0.593622681355943	0.787062011394755
11318	Arl15	78.3135735685593	-0.167263706488503	0.31340256329563	-0.533702420074734	0.593547434546261	0.787062011394755
11319	Tmem41b	79.4704564242991	-0.187704499648527	0.351997882133283	-0.533254627871462	0.593857331013931	0.78722818985822
11321	Ramp2	73.4713969282451	0.227743524177716	0.427359800594375	0.532908158092943	0.594097157659818	0.787337450131875
11322	Gm49376	7.68841754408202	-0.45526908080327	0.854206337512103	-0.532973194894868	0.594052135758918	0.787337450131875
11323	Insyn1	14.8654219773859	0.417235407686893	0.78349715462077	0.532529576178033	0.594359262982167	0.78747616990203
11324	Fancm	83.2256729112173	0.176267745970476	0.330996894487874	0.5325359509587	0.594354849064034	0.78747616990203
11325	Paip2	273.009981350311	0.15162934444227	0.284712947309427	0.532569192497867	0.594331832760823	0.78747616990203
11326	Brd7	388.185936394395	-0.128367869902284	0.241186261004087	-0.532235415764867	0.594562956871683	0.787676501352209
11327	Usp21	143.304342737297	-0.17102980505424	0.321521436819493	-0.53193904190674	0.594768215734248	0.787739792171944
11328	Gm2810	7.32102236802472	0.461985565883034	0.868444402664093	0.53196907535568	0.594747414073809	0.787739792171944
11329	Pilrb1	10.6180933891048	0.446700618048357	0.839633156301643	0.532018792606944	0.594712979818762	0.787739792171944
11330	Hdc	24.5139561923104	0.433533471540253	0.815309782736774	0.531740794382473	0.594905533564723	0.78785212573226
11331	Treml2	51.0874433611206	1.29813755135698	2.44204777823751	0.531577458445094	0.5950186804652	0.787932431967948
11332	Lasp1	661.689442310827	0.137729251375788	0.259165115942594	0.531434374857361	0.595117806127967	0.787994158541982
11333	Pwwp3a	175.07646878059	0.139457871178027	0.26248391568987	0.531300635360833	0.595210465192676	0.788047312571139
11335	Wasf3	15.5991755819591	-0.362603548015595	0.683333123363534	-0.530639501610534	0.595668616819487	0.788514755115845
11336	Rdh5	11.3649651949206	-0.521625586111033	0.983472440673275	-0.530391665834513	0.595840403175163	0.788603024347018
11337	Ctdnep1	325.82193346446	-0.143392437717001	0.270317082024215	-0.530460142005216	0.595792936939068	0.788603024347018
11338	Sh3rf3	6.81498714475339	0.505932316096228	0.954403170265682	0.530103348205967	0.596040277778145	0.788797989976087
11339	Exoc3	351.031041756541	0.124727988881273	0.235403050350562	0.52984865189949	0.596216870000384	0.788962112101037
11340	Sec61a1	2759.41710113184	-0.188449377420301	0.355834949377408	-0.529597718689591	0.596390876408475	0.789122783827315
11341	Rasal3	70.3552177848569	0.945406816997205	1.78554167822875	0.529478997059898	0.596473210455581	0.789162140371756
11342	Phkg1	6.29187748202403	-0.530795455400279	1.00328881406609	-0.529055490262161	0.596766956705652	0.789481173615888
11343	Neu3	19.6172228927866	0.443017282773559	0.837568470755328	0.52893261654661	0.596852194797193	0.789524333138812
11344	Raph1	133.470575594143	0.165639560913284	0.31341648117709	0.528496651775286	0.597154670362944	0.789799019853672
11345	Cables1	127.302989302715	-0.306752817512416	0.580441808726118	-0.52848160298039	0.597165112572289	0.789799019853672
11346	Gm2343	4.53946562396984	0.554139726682798	1.04900982335726	0.528250274062568	0.597325639860429	0.789841933836433
11347	Pomk	162.571552619921	-0.147702635020896	0.279681949452025	-0.528109287389789	0.597423485102994	0.789841933836433
11348	Rpl19	33.1345732459455	0.285084512430227	0.539930847516282	0.528001898283151	0.597498018405681	0.789841933836433
11349	Hexdc	40.3596964800546	0.224065818038326	0.424220468067042	0.52818247799141	0.597372689660795	0.789841933836433
11350	Tigit	9.91555625128549	0.697082535561712	1.31964603307883	0.528234479616758	0.597336600898486	0.789841933836433
11351	Ranbp3	325.2424152323	0.126660547375554	0.239896587331317	0.527979779890014	0.597513370179341	0.789841933836433
11352	Rabgef1	110.943934561157	-0.168133954524972	0.318705657036087	-0.527552463575926	0.597809993965815	0.790148323043245
11353	Acsl1	520.709136281242	-0.26254178259128	0.497715041095435	-0.527494170185101	0.597850463803345	0.790148323043245
11354	Vdac3-ps1	77.5622910425435	-0.215742392215935	0.409076577836952	-0.527388767542503	0.597923642116111	0.79017544461421
11355	Galnt10	128.658566232171	0.245801411402269	0.466390868287015	0.527028782328139	0.598173601154168	0.790436162285968
11356	Stom	213.784572144825	0.230333830751323	0.437478559894208	0.526503129220831	0.59853867839734	0.790570496261816
11357	Khdc4	343.014909326904	-0.147213911093594	0.279568957607138	-0.526574596670584	0.598489036799026	0.790570496261816
11358	Snord104	13.1226238313609	-0.391363031868496	0.743214970474065	-0.526581201154845	0.598484449390114	0.790570496261816
11359	Txndc16	221.570036627431	0.219501808784305	0.416799505637057	0.526636442259708	0.598446080094315	0.790570496261816
11360	Laptm4b	340.785043008568	0.146694873790216	0.278586422476316	0.526568640661901	0.598493173796948	0.790570496261816
11361	Dpp4	196.420712111228	0.30536924976128	0.580574670972916	0.525977561593495	0.598903797300244	0.790718000734177
11363	Il4i1	4.93744991206161	-0.509898574578135	0.969456869500295	-0.525963135256302	0.598913820894619	0.790718000734177
11364	Pgm2l1	103.509704404848	0.181938004713544	0.345720494494446	0.526257504576337	0.598709304573951	0.790718000734177
11365	Nfat5	376.088900964118	-0.168404943567903	0.320119486364991	-0.526069017166586	0.598840254626287	0.790718000734177
11366	Abhd16a	254.279132718098	-0.152263320712809	0.289557234081191	-0.525848788395715	0.598993273173223	0.790753326052378
11367	Pilrb2	10.8305253799562	0.449360319872081	0.854686357769535	0.525760491889413	0.599054628005141	0.790764756144014
11368	Rps25-ps1	8.06061244744906	-0.493276910385488	0.938778987888874	-0.52544519716485	0.599273740945042	0.79091658730446
11369	Gm8181	15.1670404290402	-0.318064827938284	0.605326647296812	-0.525443294721381	0.59927506315152	0.79091658730446
11370	A430005L14Rik	120.009377315364	0.165763884742364	0.315531566517011	0.525348023248975	0.59934127892923	0.790934414881015
11371	Gm6204	346.098450928784	0.178263639959462	0.339702472412368	0.524764034519789	0.599747236400534	0.791400547786353
11372	Ebp	232.162839166357	0.163152126202135	0.311012963897095	0.524583040390936	0.599873079020629	0.791497003761853
11373	Gm11470	10.3779102891937	0.381126276863917	0.727562859152684	0.523839654635168	0.600390069758383	0.792109494179207
11374	Cnn1	6.48327790675817	0.585945969810331	1.11991160366374	0.523207338769808	0.600829974965671	0.792620184996471
11375	Hars2	171.535594380859	-0.136293231606037	0.260782000259622	-0.522632817718824	0.601229798254727	0.793077914259004
11376	Gyg	381.856850034663	-0.171315903024201	0.328133959286463	-0.522091353777379	0.601606726198367	0.793461691618979
11377	Galm	72.709573115345	0.209345144709388	0.400995969203381	0.522062965184595	0.601626491219561	0.793461691618979
11378	Ccm2l	17.7353634056918	-0.351308340473078	0.673074345068701	-0.521945819279771	0.601708054940098	0.793498582757125
11379	Ogt	1241.12479278463	0.107705312720073	0.206383058967903	0.521870899959982	0.601760220696794	0.793498582757125
11380	Zdhhc5	445.417554706667	-0.166078098895577	0.318349090665837	-0.521685482274251	0.601889334401354	0.793599099554232
11381	Dapl1	13.7760820812935	0.624880655584578	1.1985442110956	0.521366379145388	0.602111567835496	0.79364164464696
11383	Zfp93	20.269322750276	0.342439116433463	0.656849940008081	0.521335385109802	0.602133155025032	0.79364164464696
11384	Cnp	454.335895500838	-0.227244057983458	0.435840474011798	-0.521392737787146	0.602093209448869	0.79364164464696
11385	Rmnd5b	154.13737814323	0.162553545319519	0.311894098381806	0.521181856799768	0.602240091862047	0.793712877084303
11386	Cd79a	250.98280083739	1.19013161545181	2.28457654199017	0.520941887293937	0.602407254591293	0.793796443731408
11387	Dnah9	10.8568261360438	0.38850628174356	0.745889539990285	0.520863024501752	0.602462194965814	0.793796443731408
11388	Gm30238	6.34270982173121	0.494314784468949	0.948951229660205	0.520906416493027	0.602431965319995	0.793796443731408
11390	Rps15	2129.55840497422	-0.166995377368243	0.320754400778087	-0.52063316033434	0.602622344491741	0.793833690537391
11391	Ar	94.4769855639469	0.245928075397514	0.472398378861603	0.520594664169165	0.602649167173261	0.793833690537391
11392	Zfp568	179.983663405847	0.248765057632614	0.478102250635695	0.520317687904315	0.602842169673899	0.793896053602061
11393	Samd5	7.68300988254279	0.486387839255234	0.934874518258232	0.520270720568388	0.602874900194609	0.793896053602061
11394	Kdm6b	140.102308270978	0.261108096371209	0.501915675915624	0.520223035263604	0.602908131870524	0.793896053602061
11395	Rabl2	56.2758931490261	0.223711440548688	0.429932120011282	0.52034130537355	0.602825711472556	0.793896053602061
11396	Med8	242.779150590773	-0.152089260771959	0.29249198077029	-0.519977540483078	0.603079229132317	0.794051672576954
11397	Rpl31	70.0759428401311	0.191859929958657	0.369095891058768	0.51981052785036	0.603195640850011	0.794135268169438
11398	Czib	223.403330887662	0.142288071685492	0.273962211052438	0.519371161222881	0.60350193794374	0.794268833034607
11399	Ndufa9	660.038041469868	-0.144309591659052	0.277748053148857	-0.519570128477949	0.603363222587803	0.794268833034607
11400	C030006K11Rik	69.010393650987	-0.208975411821063	0.402370009289209	-0.51936130177848	0.603508812092536	0.794268833034607
11401	Polh	91.4012196495587	0.187013861555581	0.360082446463875	0.51936400508305	0.603506927305561	0.794268833034607
11402	Ethe1	138.555913554055	0.247979057055408	0.477622472592205	0.519194701433433	0.603624973611314	0.794352043673716
11403	Sbf2	260.253418472809	0.157222900875195	0.303069743177176	0.518768053936952	0.603922497923636	0.794673886692571
11404	Emc3	441.801217178375	0.141941332972555	0.273770239493445	0.518468819822008	0.604131209308353	0.794878818665598
11405	Pcp4l1	57.470272709727	0.238425026288611	0.460032281635557	0.518278903039013	0.60426369026453	0.794983424172324
11406	Gm12074	18.5906896697302	-0.376010656657222	0.725967473320833	-0.51794421992106	0.604497188148882	0.79509862423263
11407	Zkscan17	264.100873566321	-0.189382451559038	0.365651179670272	-0.51793201304537	0.604505705267346	0.79509862423263
11408	Sucla2	516.380792693577	-0.138649794228035	0.267702167258707	-0.517925557524695	0.604510209507535	0.79509862423263
11409	Zkscan5	82.6970277796897	0.168746168189512	0.326177440450151	0.517344694214992	0.604915559566612	0.795492322045095
11410	Cpt1a	746.855950753168	0.184252775443977	0.356137651880134	0.517363930691584	0.60490213361926	0.795492322045095
11411	Gm16418	33.268123374941	-0.347185201893565	0.671626339071039	-0.516932082166066	0.605203571060461	0.795618719383508
11412	Pex10	59.4074944863203	0.192466861223951	0.372346066137851	0.516903168120745	0.60522375594847	0.795618719383508
11413	Gzma	17.2312139359119	0.618561780978	1.19642101209305	0.5170101283125	0.605149088570875	0.795618719383508
11415	Cep68	183.509142955692	-0.161369881955877	0.312449435827192	-0.516467189414695	0.605528149139545	0.79594914208024
11416	Acvr2b	18.009484845254	-0.408039096785699	0.790303844917838	-0.516306607148191	0.605640282323508	0.796026808841777
11417	Tsc22d3	385.816624350546	-0.132623247171235	0.257200800409411	-0.515640880433208	0.606105252575872	0.796568174825148
11418	Polr1h	143.817237101398	-0.169348280860862	0.328524050636789	-0.515482140600083	0.6062161464221	0.796644145127422
11419	Gm5590	11.6680649809761	-0.379066944386363	0.735669349103527	-0.515268095440277	0.606365690309313	0.796759092929123
11420	Marcks	1160.94326100063	0.180240961914145	0.349843225373305	0.515204951365905	0.606409809432461	0.796759092929123
